candidateLevel,lemma,pos,topic,sourceCourses,chineseMeaning,listedForms,exampleNb,exampleZh,exampleCount,appLevel,appIntegrated,fieldsPresent,manualReviewStatus,dictionarySource,dictionarySourceUrl,manuallyCheckedOn,examplesManuallyCheckedOn,officialLemmaFound,formAuditStatus,cefrReview,meaningAndExampleReview
"A2","hyling","名词","声音与反应","NTNU LearnNoW; NorweigenLearn 当前词库","嚎叫；尖叫；大声哭喊","en hyling · hylingen · hylinger · hylingene / hylingen, hylinger, hylingene","Det kom hyling og applaus fra publikum. / Hylingen fra vinden vekket barna.","观众中响起了尖叫和掌声。 / 风的呼啸声把孩子们吵醒了。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hyling","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","innover","介词","位置与方向","NTNU LearnNoW; NorweigenLearn 当前词库","朝……里面；向内；向内陆方向","innover","Vi gikk lange turer innover fjellet. / Vannet flommet innover markene.","我们常常往山里走很远。 / 水向田野深处漫去。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/innover","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","invitasjon","名词","邀请与社交","NTNU LearnNoW; NorweigenLearn 当前词库","邀请；请柬；邀请函","en invitasjon · invitasjonen · invitasjoner · invitasjonene / invitasjonen, invitasjoner, invitasjonene","Vi fikk en invitasjon til bryllupet deres. / Hun sendte invitasjonene på e-post.","我们收到了参加他们婚礼的邀请。 / 她通过电子邮件发出了邀请函。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/invitasjon","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kaos","名词","日常状态与问题","NTNU LearnNoW; NorweigenLearn 当前词库","混乱；一团糟；无秩序状态","et kaos · kaoset · kaos · kaosene / kaoset","Det var kaos på stasjonen etter at toget ble forsinket. / Vi må rydde opp i kaoset på kjøkkenet.","火车晚点后，车站一片混乱。 / 我们得收拾厨房里这一团糟。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kaos","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kjølig","形容词","天气与感受","NTNU LearnNoW; NorweigenLearn 当前词库","凉的；凉爽的；冷淡的","kjølig · kjølig · kjølige · kjøligere · kjøligst / kjølig, kjølige","Det er kjølig om kvelden, så ta med en jakke. / Hun fikk et kjølig svar fra kontoret.","晚上有点凉，带件夹克吧。 / 她从办公室得到一个冷淡的答复。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kj%C3%B8lig","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kor","名词","文化与休闲","NTNU LearnNoW; NorweigenLearn 当前词库","合唱团；合唱队","et kor · koret · kor · korene / koret, kor, korene","Datteren min synger i et kor hver torsdag. / Koret øver før konserten.","我女儿每周四都参加合唱团唱歌。 / 合唱团在音乐会前排练。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kor","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kultur","名词","文化与社会","NTNU LearnNoW; NorweigenLearn 当前词库","文化；栽培；培养物（依语境）","en kultur · kulturen · kulturer · kulturene / kulturen, kulturer, kulturene","Museet viser fram norsk kultur og historie. / Det tar tid å bli kjent med en ny kultur.","博物馆展示挪威的文化和历史。 / 熟悉一种新文化需要时间。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kultur","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kunst","名词","文化与社会","NTNU LearnNoW; NorweigenLearn 当前词库","艺术；艺术作品/门道（依语境）","en kunst · kunsten · kunster · kunstene / kunsten, kunster, kunstene","Vi så moderne kunst på museet. / Hun kjenner kunsten å få alle til å le.","我们在博物馆看了现代艺术。 / 她懂得如何让所有人发笑。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kunst","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","larm","名词","感官与日常","NTNU LearnNoW; NorweigenLearn 当前词库","喧闹声；嘈杂声；轰鸣","en larm · larmen · larmer · larmene / larmen","Larmen fra veien gjør det vanskelig å sove. / Vi hørte larm fra byggeplassen.","道路传来的喧闹声让人难以入睡。 / 我们听见建筑工地传来嘈杂声。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/larm","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","ligne","动词","比较与描述","NTNU LearnNoW; NorweigenLearn 当前词库","像；与……相似；看起来像","å ligne · ligner · lignet · har lignet / ligner, lignet, har lignet","Datteren ligner på moren sin. / De to søstrene ligner hverandre veldig.","女儿长得像她妈妈。 / 这姐妹俩彼此非常相像。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/ligne","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","liv","名词","生活与日常","NTNU LearnNoW; NorweigenLearn 当前词库","生命；生活；人生；热闹/活力（依语境）","et liv · livet · liv · liva / livene / livet, liv, livene","Hun vil leve et rolig liv nær naturen. / Det er mye liv i sentrum på lørdager.","她想在靠近大自然的地方过平静的生活。 / 周六市中心很热闹。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/liv","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","love","动词","交流与承诺","NTNU LearnNoW; NorweigenLearn 当前词库","答应；承诺；保证；发誓","love · lover · lovet · lovet / lover, lovte, har lovt","Jeg lover å ringe deg etter møtet. / Hun holdt det hun hadde lovet.","我答应开完会后给你打电话。 / 她兑现了自己的承诺。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/love","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","lukte","动词","感官与日常","NTNU LearnNoW; NorweigenLearn 当前词库","闻；闻起来；有气味","å lukte · lukter · luktet · har luktet / lukter, luktet, har luktet","Lukter melka surt? / Hunden lukter på skoene ved døra.","牛奶闻起来有酸味吗？ / 狗在闻门边的鞋子。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/lukte","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","lykke","名词","情绪与反应","NTNU LearnNoW; NorweigenLearn 当前词库","幸福；快乐；幸运（依语境）","ei lykke · lykka · lykker · lykkene / lykken, lykker, lykkene","Lykke til på norskkurset i morgen! / Det var ren lykke å møte familien igjen.","祝你明天的挪威语课顺利！ / 再次见到家人真是莫大的幸福。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/lykke","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","maleri","名词","文化与阅读","NTNU LearnNoW; NorweigenLearn 当前词库","绘画作品；油画；画作","et maleri · maleriet · malerier · maleriene / maleriet, malerier, maleriene","Hun kjøpte et maleri av en lokal kunstner. / Maleriet henger over sofaen.","她买了一幅当地艺术家的画。 / 那幅画挂在沙发上方。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/maleri","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","melding","名词","消息与沟通","NTNU LearnNoW; NorweigenLearn 当前词库","消息；通知；简短报告；短信（依语境）","ei/en melding · meldinga / meldingen · meldinger · meldingene / meldinga, meldinger, meldingene","Jeg sender deg en melding når toget kommer. / Hun fikk melding om at timen var avlyst.","火车到了我给你发消息。 / 她收到通知，说预约取消了。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/melding","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","miste","动词","日常动作与问题","NTNU LearnNoW; NorweigenLearn 当前词库","失去；弄丢；错过（车、机会等）","miste · mister · mistet / mista · mistet / mista / mister, mistet, har mistet","Jeg mistet nøklene på vei hjem. / Hvis vi går nå, rekker vi bussen og mister den ikke.","我回家的路上把钥匙弄丢了。 / 如果现在走，我们赶得上公交，不会错过它。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/miste","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","nasjonalgalleri","名词","文化与地点","NTNU LearnNoW; NorweigenLearn 当前词库","国家美术馆；国家级美术馆","et nasjonalgalleri · nasjonalgalleriet · nasjonalgallerier · nasjonalgalleriene / nasjonalgalleriet, nasjonalgallerier, nasjonalgalleriene","Vi besøkte et nasjonalgalleri på reisen. / Bildene skal stilles ut på nasjonalgalleriet.","我们旅行时参观了一家国家美术馆。 / 这些画将在国家美术馆展出。","2","A2","true","true","词典核验：课程词头/词性/英文核心义项/课文单元","NTNU LearnNoW 词汇表","https://www.ntnu.edu/learnnow/vocabulary/list","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","natur","名词","自然与户外","NTNU LearnNoW; NorweigenLearn 当前词库","自然；大自然；天性/性质（依语境）","en natur · naturen · naturer · naturene / naturen, naturer, naturene","Vi liker å gå tur i naturen i helgene. / Hun er rolig av natur.","我们喜欢周末到大自然里散步。 / 她天生性格沉稳。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/natur","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","nede","副词","位置与方向","NTNU LearnNoW; NorweigenLearn 当前词库","在下面；楼下；较低处；停止运行（依语境）","nede","Barna venter nede ved inngangen. / Nettbanken er nede akkurat nå.","孩子们在楼下入口处等着。 / 网上银行现在暂时无法使用。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/nede","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","nordmann","名词","国籍与身份","NTNU LearnNoW; NorweigenLearn 当前词库","挪威人；一位挪威人","en nordmann · nordmannen · nordmenn · nordmennene / nordmannen, nordmenn, nordmennene","Jeg snakket med en nordmann på toget. / Mange nordmenn går på ski om vinteren.","我在火车上和一位挪威人聊了天。 / 很多挪威人冬天滑雪。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/nordmann","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","opera","名词","文化与休闲","NTNU LearnNoW; NorweigenLearn 当前词库","歌剧；歌剧院（依语境）","en opera · operaen · operaer · operaene / operaen, operaer, operaene","Vi skal se en opera på fredag. / Operaen i Oslo ligger ved fjorden.","我们星期五要去看一场歌剧。 / 奥斯陆歌剧院位于峡湾边。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/opera","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","oppleve","动词","经历与感受","NTNU LearnNoW; NorweigenLearn 当前词库","经历；体验；感受到；认为/感受某种处境","oppleve · opplever · opplevde · opplevd / opplever, opplevde, har opplevd","Vi opplevde mye spennende på reisen til Tromsø. / Hvordan opplever du den nye jobben?","我们在特罗姆瑟之旅中经历了很多有趣的事。 / 你觉得这份新工作怎么样？","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/oppleve","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","ordentlig","形容词","程度与描述","NTNU LearnNoW; NorweigenLearn 当前词库","正经的；像样的；真正的；（副词）好好地/很","ordentlig · ordentlig · ordentlige / ordentlig, ordentlige","Vi må spise en ordentlig middag før reisen. / Jeg sov ikke ordentlig i natt.","出发前我们得好好吃一顿正餐。 / 我昨晚没睡好。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/ordentlig","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","ørret","名词","鱼类与食物","NTNU LearnNoW; NorweigenLearn 当前词库","鳟鱼；鳟鱼肉/一道鳟鱼菜（依语境）","en ørret · ørreten · ørreter · ørretene / ørreten, ørreter, ørretene","Vi fisket en ørret i fjellvannet. / Restauranten serverer stekt ørret med grønnsaker.","我们在山间湖里钓到了一条鳟鱼。 / 餐厅供应煎鳟鱼配蔬菜。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/%C3%B8rret","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","overnatte","动词","住宿与旅行","NTNU LearnNoW; NorweigenLearn 当前词库","过夜；住宿一晚","å overnatte · overnatter · overnattet · har overnattet / overnatter, overnattet, har overnattet","Vi overnatter hos søsteren min i helga. / De måtte overnatte på et hotell nær flyplassen.","这个周末我们住在我姐姐家过夜。 / 他们不得不在机场附近的酒店住一晚。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/overnatte","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","politi","名词","社会与公共服务","NTNU LearnNoW; NorweigenLearn 当前词库","警察机关；警方；警察（集合称呼）","et politi · politiet / politiet","Vi ringte politiet etter innbruddet. / En politibetjent snakket med vitnene.","入室盗窃后我们报了警。 / 一名警员和目击者交谈。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/politi","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","ramme","名词","家居与物品","NTNU LearnNoW; NorweigenLearn 当前词库","框；画框；框架","en ramme · rammen · ramma · rammer · rammene / ramma, rammer, rammene","Vi satte et familiebilde i en enkel ramme. / Kurset gir en god ramme for samtale.","我们把一张家庭照放进了一个简洁的相框里。 / 这门课程为交流提供了良好的框架。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/ramme","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","ring","名词","日常物品","NTNU LearnNoW; NorweigenLearn 当前词库","戒指；环；圈","en ring · ringen · ringer · ringene / ringen, ringer, ringene","Hun fikk en ring av bestemoren sin. / Jeg fant ringen under sofaen.","她收到祖母送的一枚戒指。 / 我在沙发下面找到了那枚戒指。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/ring","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","romantiker","名词","兴趣与性格","NTNU LearnNoW; NorweigenLearn 当前词库","浪漫的人；浪漫主义者","en romantiker · romantikeren · romantikere · romantikerne / romantikeren, romantikere, romantikerne","Han er en romantiker som alltid husker bryllupsdagen. / Mange romantikere liker dikt og kjærlighetshistorier.","他是个浪漫的人，总记得结婚纪念日。 / 许多浪漫的人喜欢诗歌和爱情故事。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/romantiker","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","rotete","形容词","清洁与家务","NTNU LearnNoW; NorweigenLearn 当前词库","凌乱的；杂乱的；不整洁的","rotete / rotete, rotete","Rommet er rotete etter festen. / Forklaringen hans var litt rotete.","派对过后房间乱糟糟的。 / 他的解释有点杂乱。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/rotete","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","rusle","动词","日常动作与出行","NTNU LearnNoW; NorweigenLearn 当前词库","慢慢走；悠闲地散步；溜达","å rusle · rusler · ruslet · har ruslet / rusler, ruslet, har ruslet","Vi ruslet en tur langs elva etter middag. / Han ruslet hjem i regnet.","晚饭后我们沿着河悠闲地散了会儿步。 / 他冒着雨慢慢走回家。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/rusle","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","rydde","动词","家务与日常","NTNU LearnNoW; NorweigenLearn 当前词库","收拾；整理；清理；腾出","å rydde · rydder · ryddet · har ryddet / rydder, ryddet, har ryddet","Barna må rydde rommet før de legger seg. / Kan du rydde bordet etter middag?","孩子们睡觉前必须收拾房间。 / 晚饭后你能收拾一下桌子吗？","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/rydde","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","ryddig","形容词","清洁与家务","NTNU LearnNoW; NorweigenLearn 当前词库","整洁的；有条理的；清楚明白的","ryddig · ryddig · ryddige · ryddigere · ryddigst / ryddig, ryddige","Vi prøver å holde kjøkkenet ryddig. / Hun ga en ryddig forklaring på problemet.","我们尽量保持厨房整洁。 / 她把问题解释得清楚有条理。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/ryddig","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","ryggsekk","名词","出行与随身物品","NTNU LearnNoW; NorweigenLearn 当前词库","背包；双肩包","en ryggsekk · ryggsekken · ryggsekker · ryggsekkene / ryggsekken, ryggsekker, ryggsekkene","Jeg pakker ryggsekken før fjellturen. / Ryggsekken min er for tung.","我在登山前收拾背包。 / 我的背包太重了。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/ryggsekk","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","rykte","名词","交流与语言","NTNU LearnNoW; NorweigenLearn 当前词库","传闻；谣言；名声（依语境）","et rykte · ryktet · rykter · ryktene / ryktet, rykter, ryktene","Det går rykter om at butikken skal stenge. / Restauranten har et godt rykte.","有传言说这家店要关门。 / 这家餐馆口碑很好。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/rykte","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","sang","名词","文化与休闲","NTNU LearnNoW; NorweigenLearn 当前词库","歌曲；歌","en sang · sangen · sanger · sangene / sangen, sanger, sangene","Barna synger en sang på norsk. / Denne sangen minner meg om sommeren.","孩子们用挪威语唱一首歌。 / 这首歌让我想起夏天。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/sang","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","scene","名词","文化与阅读","NTNU LearnNoW; NorweigenLearn 当前词库","舞台；场景；镜头中的一幕","en scene · scenen · scener · scenene / scenen, scener, scenene","Skuespilleren gikk opp på scenen. / Den siste scenen i filmen var veldig sterk.","演员走上了舞台。 / 电影最后一个场景非常震撼。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/scene","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","show","名词","文化与休闲","NTNU LearnNoW; NorweigenLearn 当前词库","演出；综艺节目；娱乐表演","et show · showet · show · showene / showet, show, showene","Barna så et morsomt show på TV. / Det var et stort show på torget.","孩子们在电视上看了一个有趣的娱乐节目。 / 广场上有一场大型演出。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/show","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","sjekke","动词","检查与确认","NTNU LearnNoW; NorweigenLearn 当前词库","检查；确认；核实；查看","sjekke · sjekker · sjekket / sjekka · sjekket / sjekka / sjekker, sjekket, har sjekket","Kan du sjekke om apoteket er åpent i dag? / Vi sjekket inn på hotellet etter klokka seks.","你能确认一下药房今天是否营业吗？ / 我们六点以后在酒店办理了入住。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/sjekke","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","skitten","形容词","清洁与家务","NTNU LearnNoW; NorweigenLearn 当前词库","脏的；不干净的；（比喻）不正当的","skitten · skittent · skitne · mer skitten · mest skitten / skittent, skitne","Barna har skitne klær etter leken. / Vi må vaske det skitne gulvet.","孩子们玩过之后衣服脏了。 / 我们得把脏地板擦干净。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/skitten","2026-09-24","","true","基本词形匹配；比较级形式另核","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","skje","动词","事件与变化","NTNU LearnNoW; NorweigenLearn 当前词库","发生；出现；（事情）进行","å skje · skjer · skjedde · har skjedd / skjer, skjedde, har skjedd","Hva skjedde på møtet i går? / Det har skjedd mye siden sist.","昨天的会议上发生了什么？ / 自上次以来发生了很多事。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/skje","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","skjønnhet","名词","描述与感受","NTNU LearnNoW; NorweigenLearn 当前词库","美；美丽；美人/美的事物","en skjønnhet · skjønnheten · skjønnheter · skjønnhetene / skjønnheten, skjønnheter, skjønnhetene","Vi ble overrasket over skjønnheten i fjellene. / Hun er en skjønnhet, men hun er også veldig hyggelig.","群山的美让我们惊叹。 / 她是位美人，而且人也非常友善。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/skj%C3%B8nnhet","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","skomaker","名词","职业与服务","NTNU LearnNoW; NorweigenLearn 当前词库","鞋匠；修鞋师傅","en skomaker · skomakeren · skomakere · skomakerne / skomakeren, skomakere, skomakerne","Skomakeren kan reparere støvlene mine. / Det ligger et skomakerverksted ved torget.","鞋匠可以修我的靴子。 / 广场旁有一家修鞋店。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/skomaker","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","skulke","动词","学校与出勤","NTNU LearnNoW; NorweigenLearn 当前词库","逃课；旷课；擅自缺勤","skulke · skulker · skulket · skulket / skulker, skulket, har skulket","Han skulket skolen fordi han ikke hadde gjort leksene. / Hun har aldri skulket en time før.","他因为没做作业而逃课。 / 她以前从来没有逃过课。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/skulke","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","sliten","形容词","感受与身体状态","NTNU LearnNoW; NorweigenLearn 当前词库","累的；疲惫的；磨损的；破旧的（依语境）","sliten · slitent · slitne / slitent, slitne","Jeg er sliten etter jobb og vil legge meg tidlig. / De kjøpte en brukt, men ikke altfor sliten sofa.","我下班后很累，想早点睡。 / 他们买了一张二手但没太破旧的沙发。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/sliten","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","slutt","名词","时间与变化","NTNU LearnNoW; NorweigenLearn 当前词库","结束；终点；结尾","en slutt · slutten · slutter · sluttene / slutten, slutter, sluttene","Til slutt fant vi riktig adresse. / Filmen hadde en overraskende slutt.","最后我们找到了正确地址。 / 这部电影有一个出人意料的结局。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/slutt","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","sti","名词","自然与方向","NTNU LearnNoW; NorweigenLearn 当前词库","小径；步道；山间/林间小路","en sti · stien · stier · stiene / stien, stier, stiene","Vi fulgte en smal sti opp til hytta. / Stien går gjennom skogen og ned til sjøen.","我们沿着一条狭窄的小径走到小木屋。 / 这条步道穿过森林，一直通到海边。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/sti","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","storby","名词","城市与方向","NTNU LearnNoW; NorweigenLearn 当前词库","大城市；大都市","en storby · storbyen · storbyer · storbyene / storbyen, storbyer, storbyene","Hun flyttet fra en liten by til en storby. / Storbyene har ofte gode kollektivtilbud.","她从小镇搬到了大城市。 / 大城市通常有不错的公共交通。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/storby","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","strøm","名词","能源与生活","NTNU LearnNoW; NorweigenLearn 当前词库","电流；电力；流动；大量涌来","en strøm · strømmen · strømmer · strømmene / strømmen, strømmer, strømmene","Strømmen var borte i to timer i går. / En strøm av folk gikk inn i konsertsalen.","昨天停电了两个小时。 / 一大群人涌进音乐厅。","2","A2","true","true","词典核验：Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/str%C3%B8m","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
